DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/30/2016,1:10,QUEENS,11354,40.7665738,-73.8173887,"(40.7665738, -73.8173887)",149 STREET                      ,35 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3549753,PASSENGER VEHICLE,,,,
10/30/2016,20:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3550283,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,2:10,QUEENS,11354,40.7640838,-73.8333515,"(40.7640838, -73.8333515)",PRINCE STREET                   ,35 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Failure to Yield Right-of-Way,Unspecified,Unspecified,,3549755,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
10/30/2016,2:10,QUEENS,11354,40.7640838,-73.8333515,"(40.7640838, -73.8333515)",PRINCE STREET                   ,35 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3553857,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,5:10,QUEENS,11354,40.7632684,-73.8151994,"(40.7632684, -73.8151994)",,,40-05     149 PLACE                     ,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Unspecified,Unspecified,,3550641,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
10/29/2016,11:10,QUEENS,11354,40.7676126,-73.8164653,"(40.7676126, -73.8164653)",34 AVENUE                       ,149 PLACE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3549699,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/29/2016,13:10,QUEENS,11354,40.7644548,-73.831773,"(40.7644548, -73.831773)",FARRINGTON STREET               ,35 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549694,SPORT UTILITY / STATION WAGON,,,,
10/29/2016,3:10,QUEENS,11354,40.7702225,-73.8305454,"(40.7702225, -73.8305454)",31 ROAD                         ,138 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Unspecified,Unspecified,Unspecified,3549700,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
10/28/2016,15:10,QUEENS,11354,40.766886,-73.823951,"(40.766886, -73.823951)",PARSONS BOULEVARD               ,34 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3549081,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/28/2016,22:10,QUEENS,11354,40.7672536,-73.8185277,"(40.7672536, -73.8185277)",,,34-16     148 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3549396,PASSENGER VEHICLE,,,,
10/28/2016,8:10,QUEENS,11354,40.7651657,-73.8190965,"(40.7651657, -73.8190965)",,,147-16    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3549137,PASSENGER VEHICLE,,,,
10/28/2016,9:10,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET                    ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3549037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/27/2016,16:10,QUEENS,11354,40.7633706,-73.8279998,"(40.7633706, -73.8279998)",,,36-22     UNION STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3548813,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/27/2016,17:10,QUEENS,11354,,,,WHITESTONE EXPRESSWAY           ,FARRINGTON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pavement Slippery,,,,3548760,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/27/2016,19:10,QUEENS,11354,,,,BAYSIDE AVENUE                  ,150 STREET,,1,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549087,PASSENGER VEHICLE,,,,
10/27/2016,20:10,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET                    ,NORTHERN BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3548785,PASSENGER VEHICLE,,,,
10/26/2016,15:10,QUEENS,11354,40.7640276,-73.8094828,"(40.7640276, -73.8094828)",,,155-14    ROOSEVELT AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3547781,PASSENGER VEHICLE,,,,
10/26/2016,16:10,QUEENS,11354,40.773098,-73.8454418,"(40.773098, -73.8454418)",,,123-01    28 AVENUE                     ,0,0,0,0,0,0,0,0,,,,,,3547914,SPORT UTILITY / STATION WAGON,,,,
10/26/2016,5:10,QUEENS,11354,40.7616241,-73.8220734,"(40.7616241, -73.8220734)",PARSONS BOULEVARD               ,ROOSEVELT AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3547631,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/26/2016,9:10,QUEENS,11354,40.7766272,-73.8390537,"(40.7766272, -73.8390537)",ULMER STREET                    ,25 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3547647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/25/2016,12:10,QUEENS,11354,40.7720299,-73.8314903,"(40.7720299, -73.8314903)",WHITESTONE EXPRESSWAY           ,137 STREET,,0,0,0,0,0,0,0,0,,,,,,3547148,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/25/2016,15:10,QUEENS,11354,40.7648688,-73.8119568,"(40.7648688, -73.8119568)",NORTHERN BOULEVARD              ,153 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3547173,SPORT UTILITY / STATION WAGON,,,,
10/25/2016,17:10,QUEENS,11354,,,,,,31-05     COLLEGE POINT BOULEVARD       ,1,0,0,0,1,0,0,0,Oversized Vehicle,Unspecified,,,,3547172,PICK-UP TRUCK,BICYCLE,,,
10/25/2016,22:10,QUEENS,11354,40.7621308,-73.8249346,"(40.7621308, -73.8249346)",BOWNE STREET                    ,38 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3547158,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/24/2016,21:10,QUEENS,11354,40.759785,-73.8292363,"(40.759785, -73.8292363)",,,136-20    ROOSEVELT AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3547165,PICK-UP TRUCK,,,,
10/24/2016,8:10,QUEENS,11354,40.7715119,-73.8158589,"(40.7715119, -73.8158589)",BAYSIDE AVENUE                  ,150 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3546208,SPORT UTILITY / STATION WAGON,,,,
10/24/2016,9:10,QUEENS,11354,40.7589625,-73.8298413,"(40.7589625, -73.8298413)",MAIN STREET                     ,40 ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3546632,SPORT UTILITY / STATION WAGON,,,,
10/23/2016,10:10,QUEENS,11354,40.7691017,-73.8173385,"(40.7691017, -73.8173385)",33 AVENUE                       ,149 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3545206,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/23/2016,15:10,QUEENS,11354,40.7700284,-73.8348962,"(40.7700284, -73.8348962)",WHITESTONE EXPRESSWAY           ,STRATTON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3545654,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/23/2016,18:10,QUEENS,11354,40.7653603,-73.817161,"(40.7653603, -73.817161)",,,149-03    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3545655,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/23/2016,6:10,QUEENS,11354,40.767403,-73.8141302,"(40.767403, -73.8141302)",,,150-31    34 AVENUE                     ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3545311,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/22/2016,10:10,QUEENS,11354,40.7680406,-73.8095543,"(40.7680406, -73.8095543)",,,33-36     155 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3544961,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/22/2016,12:10,QUEENS,11354,40.7647051,-73.8229713,"(40.7647051, -73.8229713)",,,144-50    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3544951,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/22/2016,13:10,QUEENS,11354,40.7654417,-73.8272291,"(40.7654417, -73.8272291)",,,139-25    35 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3544953,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/22/2016,18:10,QUEENS,11354,40.7634497,-73.8152927,"(40.7634497, -73.8152927)",149 PLACE                       ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3544946,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/22/2016,8:10,QUEENS,11354,40.7659697,-73.8224444,"(40.7659697, -73.8224444)",,,144-54    35 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3544968,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/21/2016,12:10,QUEENS,11354,40.7759334,-73.8244398,"(40.7759334, -73.8244398)",,,25-27A    PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3544978,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/21/2016,18:10,QUEENS,11354,40.7685553,-73.8104734,"(40.7685553, -73.8104734)",154 STREET                      ,33 AVENUE,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Unspecified,,,,3544969,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/21/2016,21:10,QUEENS,11354,40.7647053,-73.8109934,"(40.7647053, -73.8109934)",154 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3544954,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/21/2016,5:10,QUEENS,11354,40.7613834,-73.8336289,"(40.7613834, -73.8336289)",,,13406     36 ROAD                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3545292,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/21/2016,5:10,QUEENS,11354,40.7602699,-73.8304841,"(40.7602699, -73.8304841)",39 AVENUE                       ,MAIN STREET,,1,0,1,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3545224,,,,,
10/21/2016,9:10,QUEENS,11354,40.7640696,-73.8274132,"(40.7640696, -73.8274132)",,,138-28    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3544254,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/20/2016,10:10,QUEENS,11354,40.7647053,-73.8109934,"(40.7647053, -73.8109934)",154 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3543907,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/20/2016,13:10,QUEENS,11354,40.764071,-73.8091361,"(40.764071, -73.8091361)",NORTHERN BOULEVARD              ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Backing Unsafely,,,,3544245,TAXI,PASSENGER VEHICLE,,,
10/20/2016,22:10,QUEENS,11354,40.766028,-73.8108164,"(40.766028, -73.8108164)",35 AVENUE                       ,154 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3545291,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
10/20/2016,9:10,QUEENS,11354,40.7689616,-73.8155843,"(40.7689616, -73.8155843)",150 STREET                      ,33 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3543917,SPORT UTILITY / STATION WAGON,,,,
10/19/2016,11:10,QUEENS,11354,40.7704501,-73.8342056,"(40.7704501, -73.8342056)",WHITESTONE EXPRESSWAY           ,FARRINGTON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3543036,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/19/2016,13:10,QUEENS,11354,40.7651388,-73.8194359,"(40.7651388, -73.8194359)",NORTHERN BOULEVARD              ,147 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543014,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/19/2016,6:10,QUEENS,11354,40.7727901,-73.8371242,"(40.7727901, -73.8371242)",ULMER STREET                    ,28 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3543164,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,12:10,QUEENS,11354,40.7624345,-73.831659,"(40.7624345, -73.831659)",,,36-22     MAIN STREET                   ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542531,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,12:10,QUEENS,11354,,,,,,36-44     UNION STREET                  ,1,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3542530,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,17:10,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",NORTHERN BOULEVARD              ,PARSONS BOULEVARD,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,3542774,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/17/2016,12:10,QUEENS,11354,,,,NORTHERN BOULEVARD              ,MURRAY STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3542134,PASSENGER VEHICLE,,,,
10/17/2016,20:10,QUEENS,11354,40.7651433,-73.8136672,"(40.7651433, -73.8136672)",,,150-51    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542143,PASSENGER VEHICLE,BICYCLE,,,
10/16/2016,12:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,3541161,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/16/2016,17:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,3541170,SPORT UTILITY / STATION WAGON,,,,
10/16/2016,18:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,1,0,2,0,0,0,0,0,Unspecified,Unspecified,,,,3541234,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2016,13:10,QUEENS,11354,40.7684039,-73.808546,"(40.7684039, -73.808546)",156 STREET                      ,33 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3540438,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2016,16:10,QUEENS,11354,40.7589491,-73.8319096,"(40.7589491, -73.8319096)",PRINCE STREET                   ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3540933,SPORT UTILITY / STATION WAGON,,,,
10/15/2016,16:10,QUEENS,11354,40.761981,-73.8293354,"(40.761981, -73.8293354)",,,136-65    37 AVENUE                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3540926,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/14/2016,11:10,QUEENS,11354,40.7684421,-73.8408136,"(40.7684421, -73.8408136)",,,31-25     COLLEGE POINT BOULEVARD       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3540890,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/14/2016,13:10,QUEENS,11354,40.7677542,-73.8319235,"(40.7677542, -73.8319235)",32 AVENUE                       ,LINDEN PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3540408,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/14/2016,13:10,QUEENS,11354,40.7637152,-73.8290638,"(40.7637152, -73.8290638)",,,137-61    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3540915,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/14/2016,14:10,QUEENS,11354,40.7604644,-73.8265417,"(40.7604644, -73.8265417)",ROOSEVELT AVENUE                ,UNION STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3540917,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/14/2016,16:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",PRINCE STREET                   ,NORTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3540919,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/14/2016,9:10,QUEENS,11354,40.7619837,-73.8293245,"(40.7619837, -73.8293245)",,,136-93    37 AVENUE                     ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3539948,SPORT UTILITY / STATION WAGON,,,,
10/13/2016,13:10,QUEENS,11354,40.7613933,-73.8310299,"(40.7613933, -73.8310299)",,,37-05     MAIN STREET                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3539360,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/12/2016,12:10,QUEENS,11354,40.7574508,-73.8340539,"(40.7574508, -73.8340539)",,,40-24     COLLEGE POINT BOULEVARD       ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3538880,PASSENGER VEHICLE,,,,
10/12/2016,23:10,QUEENS,11354,40.7661932,-73.8127942,"(40.7661932, -73.8127942)",,,151-15    35 AVENUE                     ,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Unspecified,Unspecified,Unspecified,3539199,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
10/11/2016,13:10,QUEENS,11354,40.7647107,-73.8230507,"(40.7647107, -73.8230507)",,,144-07    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3538483,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/11/2016,14:10,QUEENS,11354,40.7605736,-73.8261372,"(40.7605736, -73.8261372)",,,142-07    ROOSEVELT AVENUE              ,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,3538487,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/11/2016,19:10,QUEENS,11354,40.765057,-73.8129201,"(40.765057, -73.8129201)",NORTHERN BOULEVARD              ,MURRAY STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3538481,PASSENGER VEHICLE,,,,
10/11/2016,22:10,QUEENS,11354,40.7688776,-73.8145412,"(40.7688776, -73.8145412)",33 AVENUE                       ,150 PLACE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3538482,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/11/2016,8:10,QUEENS,11354,40.772353,-73.8218642,"(40.772353, -73.8218642)",146 STREET                      ,29 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3538066,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/11/2016,8:10,QUEENS,11354,40.7677542,-73.8319235,"(40.7677542, -73.8319235)",32 AVENUE                       ,LINDEN PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3538068,PASSENGER VEHICLE,,,,
10/10/2016,12:10,QUEENS,11354,40.766816,-73.8303771,"(40.766816, -73.8303771)",LATIMER PLACE                   ,137 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3540412,PASSENGER VEHICLE,,,,
10/10/2016,12:10,QUEENS,11354,40.7695093,-73.8445224,"(40.7695093, -73.8445224)",,,124-04    31 AVENUE                     ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3537484,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/10/2016,18:10,QUEENS,11354,40.7700284,-73.8348962,"(40.7700284, -73.8348962)",STRATTON STREET                 ,WHITESTONE EXPRESSWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3537605,SPORT UTILITY / STATION WAGON,,,,
10/10/2016,3:10,QUEENS,11354,40.767573,-73.8318626,"(40.767573, -73.8318626)",,,32-02     LINDEN PLACE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3537311,PASSENGER VEHICLE,,,,
10/08/2016,14:10,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3536191,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/07/2016,11:10,QUEENS,11354,40.7683202,-73.8230916,"(40.7683202, -73.8230916)",33 AVENUE                       ,145 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3535898,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/07/2016,12:10,QUEENS,11354,40.760738,-73.833331,"(40.760738, -73.833331)",,,133-49    37 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3535978,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/07/2016,14:10,QUEENS,11354,40.7643928,-73.8233511,"(40.7643928, -73.8233511)",,,36-17     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3535901,SPORT UTILITY / STATION WAGON,,,,
10/07/2016,19:10,QUEENS,11354,40.7715119,-73.8158589,"(40.7715119, -73.8158589)",150 STREET                      ,BAYSIDE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3536199,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/07/2016,19:10,QUEENS,11354,40.7615472,-73.8311197,"(40.7615472, -73.8311197)",37 AVENUE                       ,MAIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Backing Unsafely,,,,3536196,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/06/2016,10:10,QUEENS,11354,40.7632266,-73.8308447,"(40.7632266, -73.8308447)",,,137-10    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3534536,SPORT UTILITY / STATION WAGON,,,,
10/06/2016,12:10,QUEENS,11354,40.7723465,-73.8265758,"(40.7723465, -73.8265758)",UNION STREET                    ,29 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3534588,PASSENGER VEHICLE,,,,
10/06/2016,2:10,QUEENS,11354,40.7596798,-73.8323482,"(40.7596798, -73.8323482)",39 AVENUE                       ,PRINCE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3535341,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/06/2016,4:10,QUEENS,11354,40.759106,-73.83414,"(40.759106, -73.83414)",,,133-42    39 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3535487,SPORT UTILITY / STATION WAGON,,,,
10/06/2016,8:10,QUEENS,11354,40.7642344,-73.8168248,"(40.7642344, -73.8168248)",149 STREET                      ,38 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3534589,SPORT UTILITY / STATION WAGON,,,,
10/05/2016,10:10,QUEENS,11354,,,,,,144-65    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3533860,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/05/2016,11:10,QUEENS,11354,40.7589625,-73.8298413,"(40.7589625, -73.8298413)",40 ROAD                         ,MAIN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3535342,PASSENGER VEHICLE,,,,
10/05/2016,11:10,QUEENS,11354,,,,,,25-29     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3533864,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/05/2016,12:10,QUEENS,11354,,,,,,37-01     138 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3533862,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/05/2016,13:10,QUEENS,11354,,,,ROOSEVELT AVENUE                ,147 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3535270,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/05/2016,14:10,QUEENS,11354,,,,ROOSEVELT AVENUE                ,PRINCE STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3533886,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/05/2016,16:10,QUEENS,11354,40.7656542,-73.8374196,"(40.7656542, -73.8374196)",COLLEGE POINT BOULEVARD         ,33 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3535374,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
